Date,Content
2022-07-08 17:49:47+00:00,"b'@airaniiofifteen Ditunggu clippanya'"
2022-07-08 17:30:35+00:00,"b'@airaniiofifteen 1. Gimana rasanya dipipisin kepiting?\n2. Kenapa bisa dipipisin kepiting?\n3. Warna pipis kepiting kuning sama ama kucing?'"
2022-07-08 17:23:48+00:00,"b'@airaniiofifteen gmna..  kepiting bisa pipis..? https://t.co/IUUfaIZqYA'"
2022-07-08 17:21:10+00:00,"b'@airaniiofifteen Kalo ga dikasitahu itu pipis bakal lebih lucu ya'"
2022-07-08 17:20:18+00:00,"b'@airaniiofifteen Kalau ada konteks makin aneh ya\n\ntapi okelah, otsukare!'"
2022-07-08 17:19:34+00:00,"b'@airaniiofifteen hah? gimana gimana, tolong klarifikasinya teh yopi \xf0\x9f\xa4\x94'"
2022-07-08 17:19:29+00:00,"b'@arabickaa @airaniiofifteen Maafkan aku awi alyendra gibran aku gak tahan'"
2022-07-08 17:18:04+00:00,"b'@airaniiofifteen kamu anjinh ilham @Saya_Ham_Big'"
2022-07-08 17:18:01+00:00,"b'@airaniiofifteen Hah ? Kok bisa yop? Padahal kan aku yg nunggu dipipisin kamu \xf0\x9f\x98\xad'"
2022-07-08 17:16:48+00:00,"b'@airaniiofifteen jadi mungkin dipipisin bayi, atau anak kecil mungkin? gatau sy'"
2022-07-08 17:16:04+00:00,"b'@airaniiofifteen Sengaja banget ya telat lanjutan tweetnya\xf0\x9f\xa4\xa3\n\nOtsukareee, Yopiii\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\nTerima masih stream MHR-nya!!!\xe2\x80\xa6 https://t.co/1nJaA30EW9'"
2022-07-08 17:16:01+00:00,"b'@airaniiofifteen Random amat hidup kau neng'"
2022-07-08 17:14:26+00:00,"b'@airaniiofifteen dipipisin cunny maksudnya mungkin'"
2022-07-08 17:14:11+00:00,"b'@airaniiofifteen Gimana ceritanya dah wkwk'"
2022-07-08 17:13:53+00:00,"b'@airaniiofifteen apa iya kepiting'"
2022-07-08 17:13:08+00:00,"b'@airaniiofifteen anime kalo ngetik yg jelas dong'"
2022-07-08 17:12:58+00:00,"b'@airaniiofifteen Iya gimana ?'"
2022-07-08 17:12:45+00:00,"b'@airaniiofifteen Ah gimana ??? https://t.co/CDs4KrIk6p'"
2022-07-08 17:12:15+00:00,"b'@airaniiofifteen Tingkatkan kehebatan mu \xf0\x9f\xa4\xa3'"
2022-07-08 17:11:56+00:00,"b'@airaniiofifteen Kepiting pipis itu gimana?'"
2022-07-08 17:11:41+00:00,"b'@airaniiofifteen Hah?! Gimana ceritanya si dipipisin kepiting \xf0\x9f\xa5\xb2'"
2022-07-08 17:10:52+00:00,"b'@airaniiofifteen Gimna'"
2022-07-08 17:06:35+00:00,"b'@airaniiofifteen Aku bacanya \xe2\x80\x9cdisiplin\xe2\x80\x9d'"
2022-07-08 17:04:48+00:00,"b'@pavoliareine @airaniiofifteen Sama jeta y'"
2022-07-08 17:01:21+00:00,"b'@airaniiofifteen Sama siapa?'"
2022-07-08 16:59:43+00:00,"b'@airaniiofifteen @pavoliareine Maaf ga sengaja yop soalnya kebelet tadi \xf0\x9f\x99\x8f'"
2022-07-08 16:59:32+00:00,"b'@airaniiofifteen Lha Kok?? https://t.co/DQx6DmNjS7'"
2022-07-08 16:49:35+00:00,"b'@airaniiofifteen Tolong kalimatnya dilengkapi https://t.co/7lbrFntiR0'"
2022-07-08 16:47:41+00:00,"b'@pavoliareine @airaniiofifteen Jangan bilang ulah handokoo??\xf0\x9f\x97\xbf'"
2022-07-08 16:47:21+00:00,"b'@airaniiofifteen Hah gimana\xc2\xb2'"
2022-07-08 16:46:56+00:00,"b'@pavoliareine @airaniiofifteen Sus buwung'"
2022-07-08 16:44:55+00:00,"b'@airaniiofifteen Boleh juga yop'"
2022-07-08 16:44:51+00:00,"b'@airaniiofifteen apa yop?\xf0\x9f\xa4\xa8'"
2022-07-08 16:44:36+00:00,"b'@airaniiofifteen Aduh yop'"
2022-07-08 16:44:19+00:00,"b'@airaniiofifteen whqt https://t.co/8blL8zdQAI'"
2022-07-08 16:44:06+00:00,"b'@pavoliareine @airaniiofifteen Pelakunya bukan kamu kan reine\xf0\x9f\x91\x80'"
2022-07-08 16:43:49+00:00,"b'@airaniiofifteen sama meng kan? kan? \xf0\x9f\x91\x80'"
2022-07-08 16:42:44+00:00,"b'@airaniiofifteen Enak tuh'"
2022-07-08 16:36:52+00:00,"b'@airaniiofifteen sama saha atuh? kucing?'"
2022-07-08 16:31:07+00:00,"b'@airaniiofifteen Hih, bau pesing dong'"
2022-07-08 16:20:12+00:00,"b'@airaniiofifteen hah\xe2\x80\xa6?\ngimana??'"
2022-07-08 16:17:55+00:00,"b'@airaniiofifteen Mau dong'"
2022-07-08 16:16:54+00:00,"b'@airaniiofifteen s-siapa'"
2022-07-08 16:14:48+00:00,"b'@airaniiofifteen Jangan salah paham yah ges , konteksnya tidak seliar itu kok\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'"
2022-07-08 16:13:05+00:00,"b'@airaniiofifteen mangsut amat'"
2022-07-08 16:12:53+00:00,"b'@airaniiofifteen Tolong yop diperjelas atuh jangan sampe situ aja berenti kalimatnye'"
2022-07-08 16:12:12+00:00,"b'@airaniiofifteen Gimana yop? https://t.co/dcymvqOojP'"
2022-07-08 16:11:41+00:00,"b'@airaniiofifteen Galau kah yop?'"
2022-07-08 16:07:31+00:00,"b'@airaniiofifteen W A H T ?'"
2022-07-08 16:07:18+00:00,"b'@airaniiofifteen Gimana yop?'"
2022-07-08 16:07:00+00:00,"b'@airaniiofifteen Gimana-gimana yop?'"
2022-07-08 16:06:30+00:00,"b'@airaniiofifteen Kelakuan ya yop \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nKonteksnya nonton stream gaessss, yuk ramein www'"
2022-07-08 16:06:00+00:00,"b'@airaniiofifteen intinya!'"
2022-07-08 16:05:57+00:00,"b'@airaniiofifteen Ama kucing kan !!!?????'"
2022-07-08 16:05:48+00:00,"b'@airaniiofifteen Ckp tw'"
2022-07-08 16:05:29+00:00,"b'@airaniiofifteen capek yop capek https://t.co/3xaDWiz7zQ'"
2022-07-08 16:05:08+00:00,"b'@airaniiofifteen Hah gimana'"
2022-07-08 16:05:04+00:00,"b'@airaniiofifteen Nice wkwkw'"
2022-07-08 13:00:12+00:00,"b'@airaniiofifteen YA SIAP KASI DAH BATSU GAME KALO SAYA CARTED ATAU QUEST FAIL'"
2022-07-08 12:57:24+00:00,"b'@airaniiofifteen \xf0\x9f\x92\x80pas ketemu laki'"
2022-07-08 11:54:52+00:00,"b'@airaniiofifteen Entah kenapa liat yopi senyum dunia berasa \xe2\x98\xba\xef\xb8\x8f'"
2022-07-08 10:35:18+00:00,"b'@airaniiofifteen SAYA MAUNYA MASTER RANK RATHIAN YOP WWW'"
2022-07-08 10:35:00+00:00,"b'@airaniiofifteen Beh padahal nungguin monster yg susah susah buat member only'"
2022-07-08 10:29:08+00:00,"b'@airaniiofifteen YOP DAH SIAP NI STOK MEGA POTION, MAX POTION SAMA MIGHT SEED BUAT DIPALAK NANTI'"
2022-07-08 10:20:39+00:00,"b'@airaniiofifteen Kok seksehh'"
2022-07-08 10:19:03+00:00,"b'@airaniiofifteen Siap Yop'"
2022-07-08 10:14:26+00:00,"b'@airaniiofifteen dimengerti yop'"
2022-07-08 10:13:18+00:00,"b'@airaniiofifteen Ouch wkwk'"
2022-07-08 10:11:11+00:00,"b'@airaniiofifteen Dimengerti, Yopi~\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9c\xa8\n\nMaka dari itu AYOK JOIN KKC agar bisa mabar dengan mudah, caranya mudah sekali~'"
2022-07-08 10:10:38+00:00,"b'@airaniiofifteen Wihh mantappp'"
2022-07-08 09:43:36+00:00,"b'@airaniiofifteen sayang makim hari makin cantik'"
2022-07-08 09:34:11+00:00,"b'@airaniiofifteen baru tau ada storenyabdi toped \xf0\x9f\x98\x86\xf0\x9f\x98\x86 borong!'"
2022-07-08 08:56:12+00:00,"b'@airaniiofifteen Maap yop, kepake buat adek sekolah, mana dua biji. belum lagi pajek motor bulan depan udah ganti plat. Sory curhat. Www'"
2022-07-08 08:55:34+00:00,"b'@airaniiofifteen Belum ada duit guys:)'"
2022-07-08 08:54:44+00:00,"b'@airaniiofifteen Gw bacanya subrek dong wkwk'"
2022-07-08 08:36:47+00:00,"b'Kalo senpai @airaniiofifteen mainnya Vanguard saya mainnya pokemon saja, Vanguard bahasa bakal rilis soon tapi tete\xe2\x80\xa6 https://t.co/VsJBgDIIQc'"
2022-07-08 08:31:58+00:00,"b'Kayaknya kena cursed dari pohon kelapa ini di set Pokemon Go, mungkin senpai @airaniiofifteen mau mengasuh pohon ke\xe2\x80\xa6 https://t.co/T7mjfI9RnT'"
2022-07-08 08:24:17+00:00,"b'@airaniiofifteen Ini cuman predator yang mau memangsa buruan nya'"
2022-07-08 08:23:40+00:00,"b'@airaniiofifteen Tersisa 3 hari lagi gaes, dibeli dibeli dibeli!!! Awas nyesel ga beli, ada puzzlenya bisa digabungin loh \xf0\x9f\x91\x80'"
2022-07-08 08:23:28+00:00,"b'@airaniiofifteen aaa mau beli tapi duid udh abis buat jajan\xf0\x9f\x99\x82\xf0\x9f\x99\x82\xf0\x9f\x99\x82'"
2022-07-08 08:18:59+00:00,"b'@airaniiofifteen Pen.. Adek\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad'"
2022-07-08 08:10:48+00:00,"b'@airaniiofifteen AAAA AKU MISKIN SIAL AKU MAU BELI YANG YOPI SMA OLLIE AAAAAAAAAAAAA'"
2022-07-08 08:10:48+00:00,"b'@CahayaNurHikar1 @airaniiofifteen Entahlah, padahal beli nya paket duit THR'"
2022-07-08 08:08:06+00:00,"b'@airaniiofifteen Gak ada uang nya manis \xf0\x9f\xa5\xba'"
2022-07-08 08:08:05+00:00,"b'@ChironFuna @airaniiofifteen Kok bsa'"
2022-07-08 08:06:05+00:00,"b'@airaniiofifteen Udah beli satu, itupun kena omel sama emak...'"
2022-07-08 08:05:54+00:00,"b'@airaniiofifteen Siap Yop'"
2022-07-08 08:05:45+00:00,"b'@airaniiofifteen beliin yop, gak ada duit'"
2022-07-08 07:51:42+00:00,"b'@airaniiofifteen Pagi\xf0\x9f\x92\x9c'"
2022-07-08 07:47:10+00:00,"b'@airaniiofifteen ganbayopi!'"
2022-07-08 07:10:23+00:00,"b'@airaniiofifteen Saya terlambat untuk mengatakannya, tapi selamat pagi!!'"
2022-07-08 06:58:12+00:00,"b'@airaniiofifteen (\xe0\xb9\x91\xe2\x80\xa2\xcc\x80o\xe2\x80\xa2\xcc\x81\xe0\xb9\x91)\xdb\xb6 FIGHT\xe2\x98\x86\xcd\xa6'"
2022-07-08 06:57:23+00:00,"b'@airaniiofifteen Siap manis~ semngat ya \xf0\x9f\x98\x8a'"
2022-07-08 06:56:11+00:00,"b'@airaniiofifteen Good luck yop, tapi apakah ini benar teori sunbreak, terdapat kata break jadi beneran break? Mari ditunggu \xf0\x9f\xa4\x94'"
2022-07-08 06:56:00+00:00,"b'@airaniiofifteen Iofi! Semoga berhasil ya!!!'"
2022-07-08 06:53:36+00:00,"b'@airaniiofifteen Good luck Yop\xf0\x9f\x99\x8f\nTapi jangan maksain diri ya, break dulu juga gak apa malem ini'"
2022-07-08 06:49:45+00:00,"b'@airaniiofifteen Santai Yop. \xf0\x9f\x91\x8d'"
2022-07-08 06:48:20+00:00,"b'@airaniiofifteen Pagi!\xe2\x98\x80\xef\xb8\x8f'"
2022-07-08 06:48:19+00:00,"b'@airaniiofifteen Semangat dengan kesibukannya, Yopi!!\nGood luck!!!\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8'"
2022-07-08 06:37:01+00:00,"b'@Bwgkupas parah ga dikasi kaki @airaniiofifteen'"
2022-07-08 06:10:55+00:00,"b'@airaniiofifteen Siang Yopi'"
2022-07-08 05:57:13+00:00,"b'@airaniiofifteen besok sudah siap menyembelih Watame?'"
2022-07-08 05:24:27+00:00,"b'@airaniiofifteen met pagi~'"
2022-07-08 04:54:20+00:00,"b'@airaniiofifteen Pagi\xe2\x98\xba\xef\xb8\x8f'"
2022-07-08 04:45:37+00:00,"b'@airaniiofifteen pagi Yopi ~\xf0\x9f\xa5\xb0'"
2022-07-08 04:34:01+00:00,"b'@airaniiofifteen PAGIII'"
2022-07-08 04:33:23+00:00,"b'@airaniiofifteen Pagi juga\xe2\x9d\xa4'"
2022-07-08 04:26:35+00:00,"b'@airaniiofifteen Pagi'"
2022-07-08 04:22:04+00:00,"b'@airaniiofifteen pagi\xe2\x9c\xa8\xf0\x9f\x92\x9b'"
2022-07-08 04:09:18+00:00,"b'@airaniiofifteen Pagi yopii'"
2022-07-08 04:07:34+00:00,"b'@airaniiofifteen @TENGA_PR Heran pun tapi ini yopi \xf0\x9f\x97\xbf'"
2022-07-08 04:03:27+00:00,"b'@airaniiofifteen Pagi Iofi'"
2022-07-08 04:03:07+00:00,"b'@airaniiofifteen Pagi'"
2022-07-08 03:59:23+00:00,"b'@airaniiofifteen Pagi Iofi! \xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 03:58:20+00:00,"b'@airaniiofifteen pagi'"
2022-07-08 03:55:27+00:00,"b'@airaniiofifteen Pagi yopi \xe2\x9d\xa4'"
2022-07-08 03:54:15+00:00,"b'@airaniiofifteen Pagi \xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 03:50:52+00:00,"b'@airaniiofifteen Pagi!'"
2022-07-08 03:48:06+00:00,"b'@airaniiofifteen pagi yopi!'"
2022-07-08 03:45:36+00:00,"b'@airaniiofifteen pagi~!'"
2022-07-08 03:42:16+00:00,"b'@airaniiofifteen Pagi neng \xf0\x9f\x98\x81'"
2022-07-08 03:39:01+00:00,"b'@airaniiofifteen PAGI YOPI! \xf0\x9f\x92\x96\xe2\x9c\xa8'"
2022-07-08 03:36:31+00:00,"b'@airaniiofifteen Pagiii Yopi'"
2022-07-08 03:33:07+00:00,"b'@airaniiofifteen pagih'"
2022-07-08 03:33:02+00:00,"b'@airaniiofifteen Pagi~!'"
2022-07-08 03:31:40+00:00,"b'@airaniiofifteen Pagi Iofi~'"
2022-07-08 03:30:30+00:00,"b'@airaniiofifteen Pagi'"
2022-07-08 03:30:08+00:00,"b'@airaniiofifteen Pagi Iofi! \xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 03:27:34+00:00,"b'@airaniiofifteen Pagi \xf0\x9f\x98\x8a'"
2022-07-08 03:26:41+00:00,"b'@airaniiofifteen s...selamat? https://t.co/vtkeu9zU0I'"
2022-07-08 03:26:04+00:00,"b'@airaniiofifteen Pagi'"
2022-07-08 03:21:57+00:00,"b'@airaniiofifteen Pagi Yopii'"
2022-07-08 03:20:21+00:00,"b'@airaniiofifteen Pagi yopi'"
2022-07-08 03:19:40+00:00,"b'@airaniiofifteen PAGI\xf0\x9f\xa5\xb0'"
2022-07-08 03:19:11+00:00,"b'@airaniiofifteen Pagi Iofi~\xe2\x9d\xa4'"
2022-07-08 03:18:59+00:00,"b'@airaniiofifteen Pagi yopiii'"
2022-07-08 03:15:40+00:00,"b'@airaniiofifteen Pagi(*\xc2\xb4\xe2\x88\x80\xef\xbd\x80*)'"
2022-07-08 03:15:38+00:00,"b'@airaniiofifteen Pagi yopii~~\xe2\x9c\xa8\xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 03:14:36+00:00,"b'@airaniiofifteen Pagi Yopi'"
2022-07-08 03:14:33+00:00,"b'@airaniiofifteen Selamat pagi \xf0\x9f\x98\x8a'"
2022-07-08 03:12:57+00:00,"b'@airaniiofifteen Pagi Yopi\xef\xbc\x81\xef\xbc\x81'"
2022-07-08 03:12:57+00:00,"b'@airaniiofifteen Pagi yopi \xe2\xb8\x9c(* \xe0\xa5\x91\xea\x92\xb3 \xe0\xa5\x91*  )\xe2\xb8\x9d\xe2\x8b\x86*'"
2022-07-08 03:12:14+00:00,"b'@airaniiofifteen Pagi bestie \xf0\x9f\x92\x96'"
2022-07-08 03:12:09+00:00,"b'@airaniiofifteen pagi iopi sayangku'"
2022-07-08 03:11:05+00:00,"b'@airaniiofifteen Pagi!!'"
2022-07-08 03:09:51+00:00,"b'@airaniiofifteen Pagi\xe2\x9d\xa4'"
2022-07-08 03:09:40+00:00,"b'@airaniiofifteen Pagi \xe3\x80\x9c'"
2022-07-08 03:09:08+00:00,"b'@airaniiofifteen Pagi!'"
2022-07-08 03:04:12+00:00,"b'@airaniiofifteen Pagi yopii~\xf0\x9f\x98\x98\xe2\x98\x80\xef\xb8\x8f'"
2022-07-08 03:02:47+00:00,"b'@airaniiofifteen pagi yopi sayang \xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 03:02:02+00:00,"b'@airaniiofifteen Selamat pagi teteh yopi'"
2022-07-08 03:01:51+00:00,"b'@airaniiofifteen Pagi iofi!'"
2022-07-08 03:01:37+00:00,"b'@airaniiofifteen Pagi\xef\xbc\x81\xef\xbc\x81'"
2022-07-08 03:01:37+00:00,"b'@airaniiofifteen Pagi lofi'"
2022-07-08 03:00:48+00:00,"b'@airaniiofifteen Pagi\xe2\x99\xa5'"
2022-07-08 03:00:27+00:00,"b'@airaniiofifteen Pagi yopii\xe2\x9d\xa4\xe2\x9c\xa8'"
2022-07-08 02:56:29+00:00,"b'@airaniiofifteen selamat pagi\xe2\x98\x80\xef\xb8\x8f'"
2022-07-08 02:56:12+00:00,"b'@airaniiofifteen Pagi~!!'"
2022-07-08 02:54:54+00:00,"b'@airaniiofifteen pagi!!'"
2022-07-08 02:54:17+00:00,"b'@airaniiofifteen Ohiofi'"
2022-07-08 02:52:47+00:00,"b'@airaniiofifteen Pagi yop., gimana tidur nya enak'"
2022-07-08 02:52:34+00:00,"b'@airaniiofifteen Pagi Iofi ~'"
2022-07-08 02:51:59+00:00,"b'@airaniiofifteen Selamat pagi'"
2022-07-08 02:51:57+00:00,"b'@airaniiofifteen Pagi yopi~~'"
2022-07-08 02:51:05+00:00,"b'@airaniiofifteen Pagi yopi~ \xf0\x9f\x98\x8c'"
2022-07-08 02:49:46+00:00,"b'@airaniiofifteen pagii yopi~ \xf0\x9f\xa5\xb0'"
2022-07-08 02:49:43+00:00,"b'@airaniiofifteen Pagi\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 02:49:22+00:00,"b'@airaniiofifteen Pagi'"
2022-07-08 02:49:19+00:00,"b'@airaniiofifteen Pagi \xe2\x9d\xa4'"
2022-07-08 02:48:58+00:00,"b'@airaniiofifteen Pagi yop\n\nSemoga dirimu bahagia selalu yop'"
2022-07-08 02:48:41+00:00,"b'@airaniiofifteen pagi, yoyop \xf0\x9f\xa5\xb0\xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 02:46:42+00:00,"b'@airaniiofifteen Pagi Iofi ~ \xf0\x9f\xa5\xb0\xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 02:46:23+00:00,"b'@airaniiofifteen Pagi Iofi !'"
2022-07-08 02:46:03+00:00,"b'@airaniiofifteen Pagi'"
2022-07-08 02:45:53+00:00,"b'@airaniiofifteen pagiii yopiii'"
2022-07-08 02:45:50+00:00,"b'@airaniiofifteen Pagi!!'"
2022-07-08 02:45:22+00:00,"b'@airaniiofifteen Pagii Yopi!!!\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0'"
2022-07-08 02:44:54+00:00,"b'@airaniiofifteen Pagi ! https://t.co/uk4lzLjNYT'"
2022-07-08 02:44:54+00:00,"b'@airaniiofifteen PAGI YOPIII'"
2022-07-08 02:44:50+00:00,"b'@airaniiofifteen Pagiii\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a'"
2022-07-08 02:44:42+00:00,"b'@airaniiofifteen Pagi Iofi \xf0\x9f\x92\x9a\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a'"
2022-07-08 02:44:27+00:00,"b'@airaniiofifteen Pagi beb~'"
2022-07-08 02:44:21+00:00,"b'@airaniiofifteen Pagi iofi\xe2\x9d\xa4\xe2\x9d\xa4'"
2022-07-08 02:44:04+00:00,"b'@airaniiofifteen PAGI~'"
2022-07-08 02:43:07+00:00,"b'@airaniiofifteen pagi\xe3\x80\x9c\xe2\x99\xaa'"
2022-07-08 02:43:06+00:00,"b'@airaniiofifteen Pagi Iofi!!!'"
2022-07-08 02:42:55+00:00,"b'@airaniiofifteen puagi yopii'"
2022-07-08 02:42:46+00:00,"b'@airaniiofifteen Pagi iofi \nMaaf telat 9 menit'"
2022-07-08 02:42:05+00:00,"b'@airaniiofifteen pagi yopi~!!'"
2022-07-08 02:42:00+00:00,"b'@airaniiofifteen P...Pagi... \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3\xf0\x9f\x98\xb3'"
2022-07-08 02:41:49+00:00,"b'@airaniiofifteen Pagi~ \xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 02:41:46+00:00,"b'@airaniiofifteen Pagi Iofi!!! \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 02:41:43+00:00,"b'@airaniiofifteen Pagi yopi\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\nKaraoke semalam bagus banget yop \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f'"
2022-07-08 02:41:38+00:00,"b'@airaniiofifteen Ohapi \xf0\x9f\x99\x83'"
2022-07-08 02:41:32+00:00,"b'@airaniiofifteen PAGIIIII https://t.co/3PYxXw1Twj'"
2022-07-08 02:41:13+00:00,"b'@airaniiofifteen Pagi yopi &lt;3'"
2022-07-08 02:40:52+00:00,"b'@airaniiofifteen Pagiii Yopi'"
2022-07-08 02:40:18+00:00,"b'@airaniiofifteen Pagi!!'"
2022-07-08 02:40:03+00:00,"b'@airaniiofifteen Pagi Yopi~!'"
2022-07-08 02:39:46+00:00,"b'@airaniiofifteen Pagi'"
2022-07-08 02:38:51+00:00,"b'@airaniiofifteen Pagi~\xe2\x98\x80\xef\xb8\x8f'"
2022-07-08 02:38:50+00:00,"b'@airaniiofifteen pagi \xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 02:38:49+00:00,"b'@airaniiofifteen Pagi yopiii'"
2022-07-08 02:38:33+00:00,"b'@airaniiofifteen pagi yopi'"
2022-07-08 02:38:24+00:00,"b'@airaniiofifteen PAGII YOPIII'"
2022-07-08 02:37:57+00:00,"b'@airaniiofifteen Pagi Yopi~ \xe2\x9d\xa4'"
2022-07-08 02:37:50+00:00,"b'@airaniiofifteen Pagi Yopi!'"
2022-07-08 02:37:38+00:00,"b'@airaniiofifteen Pagi Yopi sayang\xf0\x9f\x92\x9a'"
2022-07-08 02:37:35+00:00,"b'@airaniiofifteen Pagi juga'"
2022-07-08 02:37:06+00:00,"b'@airaniiofifteen Pagi!'"
2022-07-08 02:37:04+00:00,"b'@airaniiofifteen Pagi yopiiiii!!!!'"
2022-07-08 02:37:04+00:00,"b'@airaniiofifteen Pagi yopi \xf0\x9f\xa5\xb0\xe2\x9c\xa8~'"
2022-07-08 02:36:47+00:00,"b'@airaniiofifteen Pagi\xf0\x9f\xa5\xb0'"
2022-07-08 02:36:38+00:00,"b'@airaniiofifteen Pagi iofi'"
2022-07-08 02:36:37+00:00,"b'@airaniiofifteen Pagi, Yopi~'"
2022-07-08 02:36:31+00:00,"b'@airaniiofifteen Pagi!'"
2022-07-08 02:36:18+00:00,"b'@airaniiofifteen Pagiii'"
2022-07-08 02:36:15+00:00,"b'@airaniiofifteen ohaa yopi~~'"
2022-07-08 02:36:07+00:00,"b'@airaniiofifteen pagi jg yopi'"
2022-07-08 02:36:00+00:00,"b'@airaniiofifteen Pagi yopi\xf0\x9f\x91\x8d'"
2022-07-08 02:35:47+00:00,"b'@airaniiofifteen Pagi\xef\xbd\x9e_(:3\xe3\x80\x8d\xe2\x88\xa0)_'"
2022-07-08 02:35:44+00:00,"b'@airaniiofifteen Pagi^^'"
2022-07-08 02:35:36+00:00,"b'@airaniiofifteen Pagi\xe2\x98\x80\xef\xb8\x8f'"
2022-07-08 02:35:33+00:00,"b'@airaniiofifteen Ohaaapiiiiiii!!'"
2022-07-08 02:35:20+00:00,"b'@airaniiofifteen PAGI YOPI!!'"
2022-07-08 02:35:08+00:00,"b'@airaniiofifteen pagi!!!!!'"
2022-07-08 02:35:00+00:00,"b'@airaniiofifteen pagi'"
2022-07-08 02:34:56+00:00,"b'@airaniiofifteen Pagi yopiii'"
2022-07-08 02:34:48+00:00,"b'@airaniiofifteen Pagi yopi\xf0\x9f\x92\x9e'"
2022-07-08 02:34:36+00:00,"b'@airaniiofifteen pagi istri yg tidak dianggap sama moona'"
2022-07-08 02:34:30+00:00,"b'@airaniiofifteen Pagi Teteh~ \xf0\x9f\x8d\xb5'"
2022-07-08 02:34:27+00:00,"b'@airaniiofifteen pagi~\xef\xbc\x81\xef\xbc\x81'"
2022-07-08 02:34:22+00:00,"b'@airaniiofifteen Pagiii Yopii\xe2\x9d\xa4'"
2022-07-08 02:34:12+00:00,"b'@airaniiofifteen Pagi\xe3\x80\x9c'"
2022-07-08 02:34:07+00:00,"b'@airaniiofifteen Selamat pagi \xf0\x9f\x91\x8b'"
2022-07-08 02:33:54+00:00,"b'@airaniiofifteen Pagi yopi!'"
2022-07-08 02:33:52+00:00,"b'@airaniiofifteen Pagi"" dah disuguhin yang manis"" nih duhh.. Btw Pagii jugaa Yopiii \xe2\x9d\xa4\xef\xb8\x8f'"
2022-07-08 02:33:46+00:00,"b'@airaniiofifteen Pagi!! \xf0\x9f\x98\xb3'"
2022-07-08 02:33:42+00:00,"b'@airaniiofifteen Pagiiii, Yopiiii\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96'"
2022-07-08 02:33:42+00:00,"b'@airaniiofifteen Pagi Yopi'"
2022-07-08 02:33:35+00:00,"b'@airaniiofifteen Pagi juga yopi'"
2022-07-08 02:33:30+00:00,"b'@airaniiofifteen Pagi juga yop\xe2\x98\x80\xf0\x9f\x92\x90'"
2022-07-08 02:33:29+00:00,"b'@airaniiofifteen Pagi!!'"
2022-07-08 02:33:28+00:00,"b'@airaniiofifteen Pagi Yopi\xf0\x9f\xa5\xb0'"
2022-07-08 02:33:26+00:00,"b'@airaniiofifteen pagi\xe3\x80\x9c\xef\xbc\x81'"
2022-07-08 02:33:19+00:00,"b'@airaniiofifteen Pagi.'"
2022-07-08 02:33:19+00:00,"b'@airaniiofifteen Selamat siang'"
2022-07-08 02:33:16+00:00,"b'@airaniiofifteen Pagi!!!'"
2022-07-08 02:33:15+00:00,"b'@airaniiofifteen Pagi~!!'"
2022-07-08 02:33:12+00:00,"b'@airaniiofifteen Pagi Iofi~\xf0\x9f\x8e\xa8\xe2\x9d\xa4'"
2022-07-08 02:33:10+00:00,"b'@airaniiofifteen Pagi, Yopi~!'"
2022-07-08 02:33:08+00:00,"b'@airaniiofifteen Pagi Yopi~'"
2022-07-08 02:33:08+00:00,"b'@airaniiofifteen Pagi Iofi \xf0\x9f\x92\x97'"
2022-07-08 02:00:33+00:00,"b'@airaniiofifteen Nampaknya saudari merupakan pengguna Nirvana deck.'"
